model,game_id,season,week,market,pick_team,pick_home,side,confidence,conf_tier,safe_bet,odds,stake,profit,result,edge
enhanced_gbm,2021_01_DAL_TB,2021,1,ats,TB,True,,99.28982532377591,Elite,True,110.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_DAL_TB,2021,1,moneyline,TB,True,,99.28982532377591,Elite,True,-425.0,1.0,0.23529411764705882,win,0.18337444371394962
enhanced_gbm,2021_01_ARI_TEN,2021,1,ats,TEN,True,,73.93059911690844,Moderate,False,-116.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_ARI_TEN,2021,1,moneyline,TEN,True,,73.93059911690844,Moderate,False,-146.0,1.0,-1.0,loss,0.14581005620973475
enhanced_gbm,2021_01_ARI_TEN,2021,1,total,TEN,True,under,73.93059911690844,Moderate,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_01_JAX_HOU,2021,1,ats,HOU,True,,79.61660994319455,Moderate,False,-113.0,1.0,0.8849557522123894,win,
enhanced_gbm,2021_01_JAX_HOU,2021,1,moneyline,HOU,True,,79.61660994319455,Moderate,False,154.0,1.0,1.54,win,0.40246531203037067
enhanced_gbm,2021_01_JAX_HOU,2021,1,total,HOU,True,over,79.61660994319455,Moderate,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_01_MIN_CIN,2021,1,ats,CIN,True,,89.95841528096243,Strong,False,-120.0,1.0,0.8333333333333334,win,
enhanced_gbm,2021_01_MIN_CIN,2021,1,moneyline,CIN,True,,89.95841528096243,Strong,False,122.0,1.0,1.22,win,0.4491337023591739
enhanced_gbm,2021_01_MIN_CIN,2021,1,total,CIN,True,over,89.95841528096243,Strong,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_01_NYJ_CAR,2021,1,ats,NYJ,False,,89.69386431934969,Strong,False,-108.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_NYJ_CAR,2021,1,moneyline,NYJ,False,,89.69386431934969,Strong,False,164.0,1.0,-1.0,loss,0.518150764405618
enhanced_gbm,2021_01_NYJ_CAR,2021,1,total,NYJ,False,over,89.69386431934969,Strong,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_PHI_ATL,2021,1,ats,ATL,True,,92.65088994997068,Elite,True,-101.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_PHI_ATL,2021,1,moneyline,ATL,True,,92.65088994997068,Elite,True,-180.0,1.0,-1.0,loss,0.2836517566425638
enhanced_gbm,2021_01_PHI_ATL,2021,1,total,ATL,True,under,92.65088994997068,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_01_PIT_BUF,2021,1,ats,BUF,True,,97.49538255812323,Elite,True,-100.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_PIT_BUF,2021,1,moneyline,BUF,True,,97.49538255812323,Elite,True,-267.0,1.0,-1.0,loss,0.2474333896139298
enhanced_gbm,2021_01_PIT_BUF,2021,1,total,BUF,True,over,97.49538255812323,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_SF_DET,2021,1,ats,SF,False,,91.93377996640407,Elite,True,-105.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_SF_DET,2021,1,moneyline,SF,False,,91.93377996640407,Elite,True,-415.0,1.0,0.24096385542168675,win,0.11351255694559415
enhanced_gbm,2021_01_SF_DET,2021,1,total,SF,False,over,91.93377996640407,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_01_CLE_KC,2021,1,ats,KC,True,,95.64716163982061,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_CLE_KC,2021,1,moneyline,KC,True,,95.64716163982061,Elite,False,-241.0,1.0,0.4149377593360996,win,0.24972674836301545
enhanced_gbm,2021_01_CLE_KC,2021,1,total,KC,True,under,95.64716163982061,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_GB_NO,2021,1,ats,GB,False,,78.25308945809076,Moderate,False,103.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_GB_NO,2021,1,moneyline,GB,False,,78.25308945809076,Moderate,False,-181.0,1.0,-1.0,loss,0.13840278070190393
enhanced_gbm,2021_01_GB_NO,2021,1,total,GB,False,over,78.25308945809076,Moderate,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_MIA_NE,2021,1,ats,NE,True,,70.93000345013367,Moderate,False,102.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_MIA_NE,2021,1,moneyline,NE,True,,70.93000345013367,Moderate,False,-173.0,1.0,-1.0,loss,0.07560040080170305
enhanced_gbm,2021_01_MIA_NE,2021,1,total,NE,True,under,70.93000345013367,Moderate,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_01_CHI_LA,2021,1,ats,LA,True,,94.05726655996789,Elite,True,-102.0,1.0,0.9803921568627451,win,
enhanced_gbm,2021_01_CHI_LA,2021,1,moneyline,LA,True,,94.05726655996789,Elite,True,-387.0,1.0,0.25839793281653745,win,0.14591147463458654
enhanced_gbm,2021_01_BAL_LV,2021,1,ats,BAL,False,,98.2384735594064,Elite,True,-116.0,1.0,-1.0,loss,
enhanced_gbm,2021_01_BAL_LV,2021,1,moneyline,BAL,False,,98.2384735594064,Elite,True,-167.0,1.0,-1.0,loss,0.35691657080005657
enhanced_gbm,2021_01_BAL_LV,2021,1,total,BAL,False,over,98.2384735594064,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_02_NYG_WAS,2021,2,ats,NYG,False,,75.75164834486654,Moderate,False,-103.0,1.0,0.970873786407767,win,
enhanced_gbm,2021_02_NYG_WAS,2021,2,moneyline,NYG,False,,75.75164834486654,Moderate,False,176.0,1.0,-1.0,loss,0.39519764286895526
enhanced_gbm,2021_02_NYG_WAS,2021,2,total,NYG,False,under,75.75164834486654,Moderate,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_BUF_MIA,2021,2,ats,MIA,True,,88.09287217670881,Strong,False,-113.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_BUF_MIA,2021,2,moneyline,MIA,True,,88.09287217670881,Strong,False,160.0,1.0,-1.0,loss,0.4963133371517035
enhanced_gbm,2021_02_BUF_MIA,2021,2,total,MIA,True,under,88.09287217670881,Strong,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_02_CIN_CHI,2021,2,ats,CHI,True,,96.2398931778747,Elite,True,-105.0,1.0,0.9523809523809523,win,
enhanced_gbm,2021_02_CIN_CHI,2021,2,moneyline,CHI,True,,96.2398931778747,Elite,True,-126.0,1.0,0.7936507936507936,win,0.40487680788494174
enhanced_gbm,2021_02_CIN_CHI,2021,2,total,CHI,True,over,96.2398931778747,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_DEN_JAX,2021,2,ats,DEN,False,,93.85767804338671,Elite,True,104.0,1.0,1.04,win,
enhanced_gbm,2021_02_DEN_JAX,2021,2,moneyline,DEN,False,,93.85767804338671,Elite,True,-241.0,1.0,0.4149377593360996,win,0.2318319123986765
enhanced_gbm,2021_02_DEN_JAX,2021,2,total,DEN,False,over,93.85767804338671,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_HOU_CLE,2021,2,ats,CLE,True,,97.4220193502888,Elite,True,-107.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_HOU_CLE,2021,2,moneyline,CLE,True,,97.4220193502888,Elite,True,-675.0,1.0,0.14814814814814814,win,0.10325245156740415
enhanced_gbm,2021_02_HOU_CLE,2021,2,total,CLE,True,over,97.4220193502888,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_02_LA_IND,2021,2,ats,LA,False,,97.0353746515299,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_LA_IND,2021,2,moneyline,LA,False,,97.0353746515299,Elite,False,-205.0,1.0,0.4878048780487805,win,0.29822259897431547
enhanced_gbm,2021_02_LV_PIT,2021,2,ats,PIT,True,,80.87283218832192,Strong,True,-102.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_LV_PIT,2021,2,moneyline,PIT,True,,80.87283218832192,Strong,True,-228.0,1.0,-1.0,loss,0.11360637066370705
enhanced_gbm,2021_02_LV_PIT,2021,2,total,PIT,True,over,80.87283218832192,Strong,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_NO_CAR,2021,2,ats,CAR,True,,94.89029744806491,Elite,False,-113.0,1.0,0.8849557522123894,win,
enhanced_gbm,2021_02_NO_CAR,2021,2,moneyline,CAR,True,,94.89029744806491,Elite,False,131.0,1.0,1.31,win,0.5160025415802162
enhanced_gbm,2021_02_NO_CAR,2021,2,total,CAR,True,over,94.89029744806491,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_SF_PHI,2021,2,ats,SF,False,,88.01174326498861,Strong,False,104.0,1.0,1.04,win,
enhanced_gbm,2021_02_SF_PHI,2021,2,moneyline,SF,False,,88.01174326498861,Strong,False,-144.0,1.0,0.6944444444444444,win,0.28995349822365657
enhanced_gbm,2021_02_SF_PHI,2021,2,total,SF,False,under,88.01174326498861,Strong,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_02_ATL_TB,2021,2,ats,TB,True,,98.48302460156792,Elite,True,-102.0,1.0,0.9803921568627451,win,
enhanced_gbm,2021_02_ATL_TB,2021,2,moneyline,TB,True,,98.48302460156792,Elite,True,-772.0,1.0,0.12953367875647667,win,0.09950914509824804
enhanced_gbm,2021_02_ATL_TB,2021,2,total,TB,True,under,98.48302460156792,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_TEN_SEA,2021,2,ats,SEA,True,,92.49359214468902,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_TEN_SEA,2021,2,moneyline,SEA,True,,92.49359214468902,Elite,True,-286.0,1.0,-1.0,loss,0.18400327895984359
enhanced_gbm,2021_02_TEN_SEA,2021,2,total,SEA,True,under,92.49359214468902,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_KC_BAL,2021,2,ats,KC,False,,84.46987572755349,Strong,False,107.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_KC_BAL,2021,2,moneyline,KC,False,,84.46987572755349,Strong,False,-171.0,1.0,-1.0,loss,0.21370244731243526
enhanced_gbm,2021_02_KC_BAL,2021,2,total,KC,False,under,84.46987572755349,Strong,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_02_DET_GB,2021,2,ats,GB,True,,88.97085493580383,Strong,True,102.0,1.0,1.02,win,
enhanced_gbm,2021_02_DET_GB,2021,2,moneyline,GB,True,,88.97085493580383,Strong,True,-494.0,1.0,0.20242914979757085,win,0.058058717708206586
enhanced_gbm,2021_02_DET_GB,2021,2,total,GB,True,over,88.97085493580383,Strong,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_03_CAR_HOU,2021,3,ats,CAR,False,,98.21049020837388,Elite,True,-115.0,1.0,0.8695652173913043,win,
enhanced_gbm,2021_03_CAR_HOU,2021,3,moneyline,CAR,False,,98.21049020837388,Elite,True,-420.0,1.0,0.23809523809523808,win,0.17441259439143109
enhanced_gbm,2021_03_CAR_HOU,2021,3,total,CAR,False,over,98.21049020837388,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_ARI_JAX,2021,3,ats,ARI,False,,89.14526165750851,Strong,True,-101.0,1.0,0.9900990099009901,win,
enhanced_gbm,2021_03_ARI_JAX,2021,3,moneyline,ARI,False,,89.14526165750851,Strong,True,-360.0,1.0,0.2777777777777778,win,0.10884392092291117
enhanced_gbm,2021_03_ARI_JAX,2021,3,total,ARI,False,under,89.14526165750851,Strong,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_03_BAL_DET,2021,3,ats,BAL,False,,96.45894911366022,Elite,False,-100.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_BAL_DET,2021,3,moneyline,BAL,False,,96.45894911366022,Elite,False,-344.0,1.0,0.29069767441860467,win,0.18981471636182745
enhanced_gbm,2021_03_BAL_DET,2021,3,total,BAL,False,over,96.45894911366022,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_CHI_CLE,2021,3,ats,CLE,True,,85.5785913771243,Strong,True,-108.0,1.0,0.9259259259259259,win,
enhanced_gbm,2021_03_CHI_CLE,2021,3,moneyline,CLE,True,,85.5785913771243,Strong,True,-375.0,1.0,0.26666666666666666,win,0.06631222956071658
enhanced_gbm,2021_03_CHI_CLE,2021,3,total,CLE,True,over,85.5785913771243,Strong,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_CIN_PIT,2021,3,ats,PIT,True,,95.66967766478969,Elite,True,-114.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_CIN_PIT,2021,3,moneyline,PIT,True,,95.66967766478969,Elite,True,-140.0,1.0,-1.0,loss,0.3733634433145635
enhanced_gbm,2021_03_CIN_PIT,2021,3,total,PIT,True,over,95.66967766478969,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_IND_TEN,2021,3,ats,TEN,True,,74.75631659400102,Moderate,False,103.0,1.0,1.03,win,
enhanced_gbm,2021_03_IND_TEN,2021,3,moneyline,TEN,True,,74.75631659400102,Moderate,False,-196.0,1.0,0.5102040816326531,win,0.08540100377784798
enhanced_gbm,2021_03_IND_TEN,2021,3,total,TEN,True,over,74.75631659400102,Moderate,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_NO_NE,2021,3,ats,NE,True,,71.92329240140279,Moderate,False,106.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_NO_NE,2021,3,moneyline,NE,True,,71.92329240140279,Moderate,False,-144.0,1.0,-1.0,loss,0.12906898958779833
enhanced_gbm,2021_03_NO_NE,2021,3,total,NE,True,under,71.92329240140279,Moderate,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_03_WAS_BUF,2021,3,ats,BUF,True,,74.61154968470251,Moderate,True,103.0,1.0,1.03,win,
enhanced_gbm,2021_03_MIA_LV,2021,3,ats,MIA,False,,70.57489292955825,Moderate,False,-107.0,1.0,0.9345794392523364,win,
enhanced_gbm,2021_03_MIA_LV,2021,3,moneyline,MIA,False,,70.57489292955825,Moderate,False,173.0,1.0,-1.0,loss,0.33944856299521625
enhanced_gbm,2021_03_MIA_LV,2021,3,total,MIA,False,over,70.57489292955825,Moderate,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_03_NYJ_DEN,2021,3,ats,DEN,True,,97.65349063522207,Elite,False,-101.0,1.0,0.9900990099009901,win,
enhanced_gbm,2021_03_NYJ_DEN,2021,3,moneyline,DEN,True,,97.65349063522207,Elite,False,-597.0,1.0,0.16750418760469013,win,0.12000692930774437
enhanced_gbm,2021_03_SEA_MIN,2021,3,ats,MIN,True,,70.36429813786586,Moderate,False,-109.0,1.0,0.9174311926605505,win,
enhanced_gbm,2021_03_SEA_MIN,2021,3,moneyline,MIN,True,,70.36429813786586,Moderate,False,109.0,1.0,1.09,win,0.22517408185712745
enhanced_gbm,2021_03_SEA_MIN,2021,3,total,MIN,True,under,70.36429813786586,Moderate,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_03_TB_LA,2021,3,ats,TB,False,,81.65491689222397,Strong,True,100.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_TB_LA,2021,3,moneyline,TB,False,,81.65491689222397,Strong,True,-106.0,1.0,-1.0,loss,0.3019860621261231
enhanced_gbm,2021_03_TB_LA,2021,3,total,TB,False,under,81.65491689222397,Strong,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_GB_SF,2021,3,ats,SF,True,,88.56194841570291,Strong,False,103.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_GB_SF,2021,3,moneyline,SF,True,,88.56194841570291,Strong,False,-179.0,1.0,-1.0,loss,0.2440424232251296
enhanced_gbm,2021_03_PHI_DAL,2021,3,ats,PHI,False,,83.58697547100795,Strong,False,-103.0,1.0,-1.0,loss,
enhanced_gbm,2021_03_PHI_DAL,2021,3,moneyline,PHI,False,,83.58697547100795,Strong,False,168.0,1.0,-1.0,loss,0.46273542635187054
enhanced_gbm,2021_03_PHI_DAL,2021,3,total,PHI,False,under,83.58697547100795,Strong,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_JAX_CIN,2021,4,ats,CIN,True,,79.68750806084624,Moderate,True,-116.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_JAX_CIN,2021,4,moneyline,CIN,True,,79.68750806084624,Moderate,True,-373.0,1.0,0.2680965147453083,win,0.00829157109472034
enhanced_gbm,2021_04_JAX_CIN,2021,4,total,CIN,True,under,79.68750806084624,Moderate,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_04_CAR_DAL,2021,4,ats,CAR,False,,80.74833527292398,Strong,False,-106.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_CAR_DAL,2021,4,moneyline,CAR,False,,80.74833527292398,Strong,False,186.0,1.0,-1.0,loss,0.45783300307889013
enhanced_gbm,2021_04_CAR_DAL,2021,4,total,CAR,False,under,80.74833527292398,Strong,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_CLE_MIN,2021,4,ats,CLE,False,,85.11092861565923,Strong,True,102.0,1.0,1.02,win,
enhanced_gbm,2021_04_CLE_MIN,2021,4,moneyline,CLE,False,,85.11092861565923,Strong,True,-105.0,1.0,0.9523809523809523,win,0.3389141642053728
enhanced_gbm,2021_04_DET_CHI,2021,4,ats,DET,False,,96.17589305485143,Elite,False,-109.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_DET_CHI,2021,4,moneyline,DET,False,,96.17589305485143,Elite,False,134.0,1.0,-1.0,loss,0.534408503198087
enhanced_gbm,2021_04_DET_CHI,2021,4,total,DET,False,over,96.17589305485143,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_HOU_BUF,2021,4,ats,BUF,True,,99.39677264434891,Elite,True,-102.0,1.0,0.9803921568627451,win,
enhanced_gbm,2021_04_HOU_BUF,2021,4,moneyline,BUF,True,,99.39677264434891,Elite,True,-1500.0,1.0,0.06666666666666667,win,0.056467726443489075
enhanced_gbm,2021_04_IND_MIA,2021,4,ats,IND,False,,95.40323384604065,Elite,False,102.0,1.0,1.02,win,
enhanced_gbm,2021_04_IND_MIA,2021,4,moneyline,IND,False,,95.40323384604065,Elite,False,130.0,1.0,1.3,win,0.5192497297647543
enhanced_gbm,2021_04_IND_MIA,2021,4,total,IND,False,over,95.40323384604065,Elite,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_04_KC_PHI,2021,4,ats,KC,False,,90.96540393085012,Elite,False,101.0,1.0,1.01,win,
enhanced_gbm,2021_04_KC_PHI,2021,4,moneyline,KC,False,,90.96540393085012,Elite,False,-349.0,1.0,0.28653295128939826,win,0.1323711885289912
enhanced_gbm,2021_04_KC_PHI,2021,4,total,KC,False,under,90.96540393085012,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_NYG_NO,2021,4,ats,NO,True,,96.02261130440579,Elite,True,107.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_NYG_NO,2021,4,moneyline,NO,True,,96.02261130440579,Elite,True,-337.0,1.0,-1.0,loss,0.18905906498913794
enhanced_gbm,2021_04_NYG_NO,2021,4,total,NO,True,under,96.02261130440579,Elite,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_TEN_NYJ,2021,4,ats,TEN,False,,87.11753204034174,Strong,True,-104.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_TEN_NYJ,2021,4,moneyline,TEN,False,,87.11753204034174,Strong,True,-234.0,1.0,-1.0,loss,0.17057651800820783
enhanced_gbm,2021_04_TEN_NYJ,2021,4,total,TEN,False,under,87.11753204034174,Strong,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_ARI_LA,2021,4,ats,LA,True,,81.26114245484571,Strong,False,-111.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_ARI_LA,2021,4,moneyline,LA,True,,81.26114245484571,Strong,False,-200.0,1.0,-1.0,loss,0.1459447578817905
enhanced_gbm,2021_04_SEA_SF,2021,4,ats,SF,True,,90.86781567497754,Elite,True,-107.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_SEA_SF,2021,4,moneyline,SF,True,,90.86781567497754,Elite,True,-133.0,1.0,-1.0,loss,0.33786270610599856
enhanced_gbm,2021_04_BAL_DEN,2021,4,ats,DEN,True,,91.17656742317952,Elite,True,-111.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_BAL_DEN,2021,4,moneyline,DEN,True,,91.17656742317952,Elite,True,-118.0,1.0,-1.0,loss,0.3704812705620705
enhanced_gbm,2021_04_PIT_GB,2021,4,ats,GB,True,,74.70016999440602,Moderate,False,-106.0,1.0,0.9433962264150944,win,
enhanced_gbm,2021_04_PIT_GB,2021,4,moneyline,GB,True,,74.70016999440602,Moderate,False,-276.0,1.0,0.36231884057971014,win,0.012959146752570927
enhanced_gbm,2021_04_TB_NE,2021,4,ats,TB,False,,72.74020610468253,Moderate,True,-105.0,1.0,-1.0,loss,
enhanced_gbm,2021_04_TB_NE,2021,4,moneyline,TB,False,,72.74020610468253,Moderate,True,-255.0,1.0,0.39215686274509803,win,0.009092201891895635
enhanced_gbm,2021_05_LA_SEA,2021,5,ats,LA,False,,92.38693048598564,Elite,True,-116.0,1.0,0.8620689655172413,win,
enhanced_gbm,2021_05_LA_SEA,2021,5,moneyline,LA,False,,92.38693048598564,Elite,True,-135.0,1.0,0.7407407407407407,win,0.3494012197534734
enhanced_gbm,2021_05_LA_SEA,2021,5,total,LA,False,under,92.38693048598564,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_NYJ_ATL,2021,5,ats,ATL,True,,90.84648153174545,Elite,False,-103.0,1.0,0.970873786407767,win,
enhanced_gbm,2021_05_NYJ_ATL,2021,5,moneyline,ATL,True,,90.84648153174545,Elite,False,-153.0,1.0,0.6535947712418301,win,0.30372173231350197
enhanced_gbm,2021_05_NYJ_ATL,2021,5,total,ATL,True,under,90.84648153174545,Elite,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_DEN_PIT,2021,5,ats,DEN,False,,80.95961599298668,Strong,False,-106.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_DEN_PIT,2021,5,moneyline,DEN,False,,80.95961599298668,Strong,False,-124.0,1.0,-1.0,loss,0.2560247313584382
enhanced_gbm,2021_05_DEN_PIT,2021,5,total,DEN,False,under,80.95961599298668,Strong,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_DET_MIN,2021,5,ats,MIN,True,,93.15033136807546,Elite,True,-100.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_DET_MIN,2021,5,moneyline,MIN,True,,93.15033136807546,Elite,True,-418.0,1.0,0.23923444976076555,win,0.12455350673094756
enhanced_gbm,2021_05_DET_MIN,2021,5,total,MIN,True,under,93.15033136807546,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_GB_CIN,2021,5,ats,GB,False,,90.91905392225569,Elite,False,-104.0,1.0,0.9615384615384616,win,
enhanced_gbm,2021_05_GB_CIN,2021,5,moneyline,GB,False,,90.91905392225569,Elite,False,-123.0,1.0,0.8130081300813008,win,0.35762103249609944
enhanced_gbm,2021_05_GB_CIN,2021,5,total,GB,False,under,90.91905392225569,Elite,False,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_MIA_TB,2021,5,ats,TB,True,,97.6793262703889,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_MIA_TB,2021,5,moneyline,TB,True,,97.6793262703889,Elite,True,-564.0,1.0,0.1773049645390071,win,0.1273956723424432
enhanced_gbm,2021_05_MIA_TB,2021,5,total,TB,True,over,97.6793262703889,Elite,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_NE_HOU,2021,5,ats,NE,False,,85.56915836420863,Strong,True,102.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_NE_HOU,2021,5,moneyline,NE,False,,85.56915836420863,Strong,True,-339.0,1.0,0.2949852507374631,win,0.08348201644390862
enhanced_gbm,2021_05_NE_HOU,2021,5,total,NE,False,over,85.56915836420863,Strong,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_PHI_CAR,2021,5,ats,PHI,False,,70.77573472116526,Moderate,False,104.0,1.0,1.04,win,
enhanced_gbm,2021_05_PHI_CAR,2021,5,moneyline,PHI,False,,70.77573472116526,Moderate,False,126.0,1.0,1.26,win,0.2652794711054579
enhanced_gbm,2021_05_TEN_JAX,2021,5,ats,TEN,False,,85.54130696940237,Strong,False,-100.0,1.0,1.0,win,
enhanced_gbm,2021_05_TEN_JAX,2021,5,moneyline,TEN,False,,85.54130696940237,Strong,False,-191.0,1.0,0.5235602094240838,win,0.19905568137787244
enhanced_gbm,2021_05_CHI_LV,2021,5,ats,LV,True,,89.34183726367372,Strong,True,-108.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_CHI_LV,2021,5,moneyline,LV,True,,89.34183726367372,Strong,True,-245.0,1.0,-1.0,loss,0.18327344510050536
enhanced_gbm,2021_05_CHI_LV,2021,5,total,LV,True,under,89.34183726367372,Strong,True,-110.0,1.0,0.9090909090909091,win,
enhanced_gbm,2021_05_NYG_DAL,2021,5,ats,DAL,True,,86.32168862886884,Strong,True,102.0,1.0,1.02,win,
enhanced_gbm,2021_05_NYG_DAL,2021,5,moneyline,DAL,True,,86.32168862886884,Strong,True,-335.0,1.0,0.29850746268656714,win,0.09310194375995284
enhanced_gbm,2021_05_NYG_DAL,2021,5,total,DAL,True,under,86.32168862886884,Strong,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_SF_ARI,2021,5,ats,ARI,True,,77.29606539216519,Moderate,True,-100.0,1.0,1.0,win,
enhanced_gbm,2021_05_SF_ARI,2021,5,moneyline,ARI,True,,77.29606539216519,Moderate,True,-266.0,1.0,0.37593984962406013,win,0.046184697637498884
enhanced_gbm,2021_05_SF_ARI,2021,5,total,ARI,True,over,77.29606539216519,Moderate,True,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_BUF_KC,2021,5,ats,BUF,False,,74.74648061069618,Moderate,False,-101.0,1.0,0.9900990099009901,win,
enhanced_gbm,2021_05_BUF_KC,2021,5,moneyline,BUF,False,,74.74648061069618,Moderate,False,121.0,1.0,1.21,win,0.2949761183241563
enhanced_gbm,2021_05_BUF_KC,2021,5,total,BUF,False,under,74.74648061069618,Moderate,False,-110.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_IND_BAL,2021,5,ats,BAL,True,,82.63426511122391,Strong,True,-105.0,1.0,-1.0,loss,
enhanced_gbm,2021_05_IND_BAL,2021,5,moneyline,BAL,True,,82.63426511122391,Strong,True,-356.0,1.0,0.2808988764044944,win,0.04564089672627425
enhanced_gbm,2021_06_TB_PHI,2021,6,ats,TB,False,,98.80585018875125,Elite,True,103.0,1.0,-1.0,loss,
enhanced_gbm,2021_06_TB_PHI,2021,6,moneyline,TB,False,,98.80585018875125,Elite,True,-274.0,1.0,0.36496350364963503,win,0.2554381810318975
enhanced_gbm,2021_06_MIA_JAX,2021,6,ats,JAX,True,,96.60625035463617,Elite,False,-115.0,1.0,0.8695652173913043,win,
enhanced_gbm,2021_06_MIA_JAX,2021,6,moneyline,JAX,True,,96.60625035463617,Elite,False,110.0,1.0,1.1,win,0.48987202735588564
