pick_home,n_bets,win_pct,roi,expected_roi,profit_units,profit_factor,max_drawdown,sharpe
False,138,0.4057971014492754,-0.2162972059235369,,-29.849014417448092,0.635987629055511,-30.558092186603346,-2.676711086560744
True,229,0.519650655021834,0.0012072732104895611,,0.2764655652021095,1.002513323320019,-19.64626568319397,0.018963574641775324
