,composite_adv,epa_diff,dvoa_proxy_diff,home_off_epa_play_form,away_off_epa_play_form,home_def_epa_play_form,away_def_epa_play_form,home_off_success_form,away_off_success_form,home_def_success_form,away_def_success_form,home_off_explosive_rate_form,away_off_explosive_rate_form,home_def_explosive_rate_form,away_def_explosive_rate_form,home_off_rz_td_rate_form,away_off_rz_td_rate_form,home_off_third_down_rate_form,away_off_third_down_rate_form,home_def_pressure_rate_form,away_def_pressure_rate_form,home_sack_rate_diff_form,away_sack_rate_diff_form,home_turnover_diff_form,away_turnover_diff_form,home_sos,away_sos,home_elo_pre,away_elo_pre,rest_diff,hfa,is_dome,temp,wind,market_home_prob,spread_line,home_injury_impact,away_injury_impact,home_qb_injury,away_qb_injury
home_off_third_down_rate_form,0.42139334394941147,0.3877563090973794,0.3592460841744577,0.730979691581298,0.06415907503526574,-0.05035372614560643,-0.020528528996055166,0.6888622326785034,0.042735214818960754,0.10028396065553545,0.01292372987100677,0.31065741864418667,0.008647232848564229,-0.15668829016006794,0.03589049303892719,0.357920808136234,0.033706670470276895,1.0,0.03216518872438894,0.08878648407370425,0.06488778293150736,0.33586494057446176,0.07888796873287633,0.26404219172089166,0.0696903677822607,-0.19629694346623036,-0.05474922254110212,0.5544350144059841,0.03464832779445018,0.018336011929853437,0.006459933170958381,0.0274596096719343,-0.06287191420654768,0.07090883659273589,0.3889439572500585,0.3910181428008292,-0.13305888930089146,-0.05870767766507843,-0.09197331277664064,0.024082797550484276
away_off_third_down_rate_form,-0.3998274384774123,-0.39012214198559314,-0.36633549314110675,0.046781066970200555,0.7237712384387261,0.01724430366030068,-0.028749715924314793,0.058323388999612966,0.6833709185431643,0.022266222883778504,0.11729312428023723,0.009548520323940185,0.3035615243582389,-0.006229990299666074,-0.20040422306807287,0.07766625660601005,0.3457397407875681,0.03216518872438894,1.0,0.07479390106905529,0.03431553844883528,0.03659604396186961,0.305276600976254,-0.014049391011315832,0.23731256161148478,-0.05036910689992106,-0.14448049227919615,0.023251214320324023,0.5445583102317523,0.026899960651359144,-0.015180974966028774,-0.0025896748369071423,-0.01218385288953157,0.08136099609184372,-0.3403500158808676,-0.3434060527853828,-0.042943924840966874,-0.15276157505297588,-0.04816876793304273,-0.10233736074767985
home_def_pressure_rate_form,0.26702509143048037,0.23622456474015655,0.24755523336415122,0.10526884739273239,0.06570642176993059,-0.48688125462098536,-0.02769539371922607,0.07052011063156752,0.06336573331424704,-0.4524484639533268,-0.005353314424850964,-0.00014994198482035385,0.02932631935029541,-0.15763072403139022,-0.024911529282025276,0.014175036927649232,0.011809485911753657,0.08878648407370425,0.07479390106905529,1.0,0.03474242301282247,0.47175467954940514,0.03840384777300573,0.1703478181376113,0.03538780381707146,-0.15803116867302267,-0.034741383195693705,0.3458589456061605,0.057591957555643,0.01601894039498343,-0.011811909056766176,-0.15926726112814502,0.08263465872047147,-0.041639801313103915,0.18583973769924933,0.18407242965713402,-0.04186411305071708,0.015323869215443025,-0.03407301784046539,-0.016563032321288047
away_def_pressure_rate_form,-0.2424702600121189,-0.19804795168512543,-0.24825627124549351,0.05919101308938605,0.0625666072224919,-0.046705547355944496,-0.4616791754385439,0.05384090959000924,0.013527593529576847,-0.023073180377185268,-0.4689585857270852,0.05359005611914436,-0.0013434385566860627,-0.00476549251660301,-0.19850449832381747,-0.0139329867133466,-0.018593592836681154,0.06488778293150736,0.03431553844883528,0.03474242301282247,1.0,0.051116940152189615,0.45540609072451776,0.07055525651663823,0.14033930678626694,-0.11357645213566855,-0.10849658832729972,0.06761857117951257,0.33040898068863783,0.030477440028472937,-0.04165382952455951,0.0012840364107434882,-0.11975295478352968,-0.021788708310995535,-0.14702892686755548,-0.15372683743511997,-0.0165708098541374,-0.07213528477567413,-0.008826816672169804,-0.06519250015393795
home_sack_rate_diff_form,0.3441892427599096,0.3215142011537082,0.30340872301025645,0.3836614945102044,0.05986907191698419,-0.3419146412218109,-0.041026219360961146,0.32243580879503364,0.06224298646539934,-0.19638011522111035,-0.012504689802912349,0.1824057895950437,0.030226382268740207,-0.17070265616933072,-0.052932362324921045,0.13190034254419,-0.028143542740721117,0.33586494057446176,0.03659604396186961,0.47175467954940514,0.051116940152189615,1.0,0.054832186970921064,0.22739018502055422,0.03199621372307124,-0.14884870949128304,-0.03312443804382569,0.4435758695738821,0.042726670557834835,0.015667298511031796,-0.02834866996131199,0.07183484856795293,0.011075103604765966,0.00874406614903916,0.30461193403862225,0.30549138109879637,-0.14001624374105157,0.013408692997622401,-0.12456302322532864,0.04104703487801275
away_sack_rate_diff_form,-0.33557845597304115,-0.32223991520320255,-0.3251907262475985,0.07351377813611004,0.35224680722353846,-0.021304625414055728,-0.3824179069716179,0.07103168062439183,0.25481320527960344,0.002602889928438131,-0.26714948134457817,0.06604549752884219,0.16177770975189568,-0.04276138786062663,-0.23209298693233252,0.024797637094821294,0.11387671009787262,0.07888796873287633,0.305276600976254,0.03840384777300573,0.45540609072451776,0.054832186970921064,1.0,0.03126891076919197,0.23377759612320817,-0.09327738328756792,-0.14270641816463606,0.06493843572411352,0.44859404741126646,0.0486326222375814,-0.021202093929884133,-0.00759067199386163,-0.07703549635856129,0.02342462447280505,-0.26402583700430804,-0.27027139617271734,-0.04517065548489159,-0.12496642754389092,-0.012124628969344863,-0.0927678203788449
home_turnover_diff_form,0.34267774543399065,0.39469933411763974,0.2922323509923194,0.47688485934635955,0.035727683392963346,-0.35573736633882025,-0.03801253681507741,0.24827258899041854,0.020049180266603208,-0.06820929512105992,-0.0027681600318065916,0.21904450525202648,0.0221125836819821,-0.08428289325790311,-0.04861208973588185,0.05867902990117178,-0.02121890042472761,0.26404219172089166,-0.014049391011315832,0.1703478181376113,0.07055525651663823,0.22739018502055422,0.03126891076919197,1.0,0.05090678206263425,-0.25712679171585245,-0.020008007934150158,0.49383616675958353,0.028730548612707022,-0.0002985300817040492,0.027073822353642436,0.000862866651569704,-0.07781515270306319,-0.018378786210673972,0.29909315533635383,0.30158779675922864,-0.11881451979305092,-0.019535894102586396,-0.053554414444751196,0.00312404603680315
away_turnover_diff_form,-0.29581069734250987,-0.3647539272328433,-0.25972359682025126,0.07132897397552673,0.44602359225627514,-0.03378239827711504,-0.3738803499357563,0.058564887472624484,0.22862232352362605,-0.005351792522356366,-0.08404421854046965,0.0016118394287120005,0.2141725837815744,-0.02842271334525763,-0.11305371397934429,0.04884599862689454,0.09474283756994763,0.0696903677822607,0.23731256161148478,0.03538780381707146,0.14033930678626694,0.03199621372307124,0.23377759612320817,0.05090678206263425,1.0,-0.0746570734530336,-0.2794405073113351,0.06371596338937409,0.4843807213307895,-0.01973022050106045,-0.001486289318028801,0.02306054634544152,-0.09572052965784171,0.06288636301539455,-0.25287705460394,-0.2545658346105019,-0.015742836747395465,-0.10252983310761998,-0.018473441820087498,-0.07974904935748658
home_sos,-0.10125561908732103,-0.2375214456882162,-0.03704046609140786,-0.30564903493234935,-0.09452730545158386,0.33337559301556685,0.07789254565155672,-0.17827550841145023,-0.07856842112163581,0.2577365408094198,-0.004341115190118501,-0.1740188378384765,-0.037608146489027,0.13841716412621308,0.11488102040706796,-0.06335087196188625,-0.03381955019259929,-0.19629694346623036,-0.05036910689992106,-0.15803116867302267,-0.11357645213566855,-0.14884870949128304,-0.09327738328756792,-0.25712679171585245,-0.0746570734530336,1.0,0.07197075596650096,-0.190017355138812,-0.08765811710871681,0.007406092863043441,-1.952062585241941e-06,0.07338597455600956,-0.009056368026564014,0.00025694420554705165,-0.10424540488318801,-0.10368394189892592,0.06507024938774802,0.042563456189756196,0.05807205421903213,0.026074271926101452
away_sos,0.10117546047028035,0.2493109956059186,0.0368468805872591,-0.09928389758375952,-0.26558766989429966,0.033195037625520084,0.37033058499940935,-0.09679902071599722,-0.18328338146595755,-0.01183404527263491,0.23918948285754837,-0.06822237477412832,-0.18941734501144547,0.03352762951802476,0.19251801380156205,-0.12039015383765299,-0.0580189843701574,-0.05474922254110212,-0.14448049227919615,-0.034741383195693705,-0.10849658832729972,-0.03312443804382569,-0.14270641816463606,-0.020008007934150158,-0.2794405073113351,0.07197075596650096,1.0,-0.0804737607377775,-0.2012689785167712,-0.012635163872209913,-0.015815943708662607,-0.012093617351982203,-0.01162043620339146,0.013432282068383794,0.08669033158829509,0.09108909284953202,0.031343408456885054,0.0627342518765675,0.012370539492058734,0.06404635484621904
home_elo_pre,0.5895282143427413,0.5254949028468373,0.5434697587124423,0.6716616470601484,0.07503065181726,-0.47906169527813375,-0.06773845481600947,0.586414838256366,0.060705345264295746,-0.28256000716754087,-0.04859857889253412,0.3492796905217252,0.03527225070054585,-0.3734168844474559,-0.03299329692200424,0.25170405137303054,0.02489720580851179,0.5544350144059841,0.023251214320324023,0.3458589456061605,0.06761857117951257,0.4435758695738821,0.06493843572411352,0.49383616675958353,0.06371596338937409,-0.190017355138812,-0.0804737607377775,1.0,0.07946084616106848,0.03791622917644523,-0.026098421426149113,-0.08512873003069167,-0.13902655998025365,0.04683878189344466,0.5773989980423933,0.582278215655298,-0.1865722864778137,-0.04212413889283482,-0.11413374892719237,0.029665445458690428
away_elo_pre,-0.5753701352864357,-0.5448294709631967,-0.545342365788459,0.04250881740921858,0.6731388747587103,-0.03499128057529548,-0.459702064827866,0.03558804670790065,0.5678487536591411,-0.03579627531481831,-0.2745476160052228,0.01491310890623506,0.3346426818218086,-0.004814292975086643,-0.3884599278968155,0.01260242866996457,0.2548539841113218,0.03464832779445018,0.5445583102317523,0.057591957555643,0.33040898068863783,0.042726670557834835,0.44859404741126646,0.028730548612707022,0.4843807213307895,-0.08765811710871681,-0.2012689785167712,0.07946084616106848,1.0,0.018875929663600875,-0.04215739780294653,-0.008953016525243641,-0.13353422425221037,0.03475372706133397,-0.5184280364280226,-0.5288248099613431,-0.0637885400981475,-0.18186094476417344,-0.053418584633248674,-0.12190079399188382
rest_diff,0.08908974908147588,0.011358119661599074,0.02567455864568065,0.023298394273568803,0.010900130114028787,-0.033919930278258764,-0.02426952846579182,0.027144088804211684,0.005424696826834394,-0.038183043323947015,-0.03314355527824769,0.0386882685891633,0.038599881947055464,-0.027747364391084956,-0.015460216606927368,0.03699473864530902,0.008841635382347123,0.018336011929853437,0.026899960651359144,0.01601894039498343,0.030477440028472937,0.015667298511031796,0.0486326222375814,-0.0002985300817040492,-0.01973022050106045,0.007406092863043441,-0.012635163872209913,0.03791622917644523,0.018875929663600875,1.0,0.0009201272921854516,-0.011302713502765585,-7.117588497724441e-05,0.035775234401268854,0.07616741801954859,0.07812859504672921,-0.06907554364844702,0.009241295558501644,0.0020481282144467943,-0.010274317068805468
hfa,0.04031691629801078,0.004978763054417096,0.012115103991944678,0.006512578716709721,-0.022576845345242093,0.0350331175644511,0.01119395894132279,-0.030892414173031534,-0.03286744888947391,0.030346070188780484,0.021009543441430346,0.0027355198966413593,-0.044865782018352125,-0.00178148343857768,0.01768898772556169,0.0009748566529870463,0.032005123018685834,0.006459933170958381,-0.015180974966028774,-0.011811909056766176,-0.04165382952455951,-0.02834866996131199,-0.021202093929884133,0.027073822353642436,-0.001486289318028801,-1.952062585241941e-06,-0.015815943708662607,-0.026098421426149113,-0.04215739780294653,0.0009201272921854516,1.0,-0.0013725719713395684,-0.04574635238411498,-0.000185382601621844,0.043501275219966204,0.04310675327351813,0.005529937837717248,0.03427873597800864,0.027796015883675345,0.021113766349394984
is_dome,-0.05084917145320588,-0.04438104393424809,-0.049087750515335475,-0.010948632736060422,0.019816129637029133,0.04801317872650065,-0.010838100393510549,0.0013748730065915385,0.005383068936616175,0.09685977424386394,-0.027276364537549478,0.048759770813289936,0.014439160334994993,0.06288258174614374,0.022232174911794765,0.019868396499912178,-0.01589503480024674,0.0274596096719343,-0.0025896748369071423,-0.15926726112814502,0.0012840364107434882,0.07183484856795293,-0.00759067199386163,0.000862866651569704,0.02306054634544152,0.07338597455600956,-0.012093617351982203,-0.08512873003069167,-0.008953016525243641,-0.011302713502765585,-0.0013725719713395684,1.0,,,-0.03750534592022999,-0.0421332084013768,-0.023145303308337983,-0.027182570060069227,0.008097423482472027,-0.025875515908906556
